"Padang-Bung Hatta-November-2013","CFETEU","140613063302372875701728","1992","Sumatera Barat - Kabupaten Pasaman","Perempuan","keluarga"
"Padang-Bung Hatta-November-2013","VDLBPO","140613070620302014146838","1995","Sumatera Barat - Kota Padang","Perempuan","Orang Tua"
"Padang-Bung Hatta-November-2013","XDXKJA","140613082858710156072396","1995","Sumatera Barat - Kota Padang","Perempuan","Dengan kedua orang tua"
"Padang-Bung Hatta-November-2013","PPNXFA","140613085105275726692192","1995","Sumatera Barat - Kota Padang","Perempuan","Orang tua"
"Padang-Bung Hatta-November-2013","YGTWJH","140613092626267175448592","1995","Sumatera Barat - Kabupaten Pesisir Selatan","Perempuan","ORAANG TUA"
"Padang-Bung Hatta-November-2013","KQZWOF","140613095029447363559621","1994","Sumatera Barat - Kota Padang","Perempuan","ORANG TUA"
"Padang-Others-November-2013","FWWZLK","140614190901318308925349","1993","Sumatera Barat - Pesaman Timur","Laki","orang tua"
"Padang-Others-November-2013","YORVZW","140614193852840966876735","1995","Sumatera Barat - Kabupaten Pesisir Selatan","PerempuanLaki","Orang tua"
"Padang-Others-November-2013","KKJOPE","140614210532740879494649","1993","Sumatera Barat - Kabupaten Pasaman","Laki","ORANG TUA"
"Padang-Others-November-2013","KAJRYK","140614211653749233853630","1992","Sumatera Barat - Kota Padang","Laki","ORTU"
"Padang-Others-November-2013","CWKVYV","140614220131982169142178","1995","- ACEH, PADANG","Perempuan","ORANG TUA"
"Padang-Others-November-2013","PNUGRE","140614221705238252797769","1994","Sumatera Utara - Kota Padangsidempuan","Perempuan","ORANG TUA"
"Padang-Others-November-2013","XUFFWQ","140614223720553668487024","1990","Sumatera Barat - Kabupaten Kepulauan Mentawai","Laki","ORANG TUA"
"Padang-Others-November-2013","VNFFKF","140614225900676307149510","1993","Sumatera Barat - Kabupaten Pasaman","Perempuan","ORANG TUA"
"Padang-Others-November-2013","UIESRL","140614231740898475714958","1996","Sumatera Barat - Kabupaten Dharmasraya","Perempuan","ORANG TUA"
"Padang-Others-November-2013","WWTSXS","140615000444344593808008","1992","Sumatera Barat - Kota Padang","Laki","ORANG TUA"
"","KQTPYF","141124055425628594497590","1992","Kepulauan Riau - Kota Batam","Perempuan",""
"","LYAANE","150120095609189465226698","1965","DKI Jakarta - Kota Administrasi Jakarta Selatan","Perempuan","Orangtua"
"","OXFAYD","150213074127352573502622","1989","DKI Jakarta - Kota Administrasi Jakarta Timur","Laki","Orang tua"
"","YUVJFM","150504133751498074744781","1992","DKI Jakarta - Kota Administrasi Jakarta Pusat","Laki","Ayah, Ibu, Kakak Pria"
"Lampung-unila-januari-2014","BBTYBO","141008103104406816720775","1990","Lampung - Kota Bandar Lampung","Perempuan","orangtua"
"Lampung-unila-januari-2014","AVZKCC","141008225349318424645485","1992","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","XKIHPY","141008231829817802595066","1992","Sumatera Utara - Kecamatan Kabanjahe","Perempuan","Orangtua"
"Lampung-unila-januari-2014","CBCMWQ","141009184917358302862010","1993","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","JDQTBJ","141009191249592793666663","1993","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","CAXGPH","141009194847959172864443","1993","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","KEUCGG","141009201027778188510750","1993","Lampung - Kabupaten Lampung Tengah","Laki","Orangtua"
"Lampung-unila-januari-2014","MMPPAP","141009203501838976315128","1991","Lampung - Kota Bandar Lampung","Laki","Orangtua"
"Lampung-unila-januari-2014","RUFESW","141009210028466694202273","1992","Lampung - Kota Bandar Lampung","Laki","Orangtua"
"Lampung-unila-januari-2014","VUGOSA","141009211515878357889642","1989","Lampung - Kabupaten Pringsewu","Laki","Orangtua"
"Lampung-unila-januari-2014","MSQFWY","141009213839327553562726","1992","Lampung - Kota Bandar Lampung","Laki","Orangtua"
"Lampung-unila-januari-2014","XTIMDQ","141009215718901353501853","1992","Lampung - Kabupaten Lampung Tengah","Perempuan","Ayah dan Ibu"
"Lampung-unila-januari-2014","YUGMEF","141009221842584992026723","1989","Lampung - Kabupaten Lampung Timur","Laki","Orangua"
"Lampung-unila-januari-2014","OOXZZQ","141009223920182274088542","1993","Lampung - Kabupaten Lampung Timur","Perempuan","Orangtua"
"Lampung-unila-januari-2014","TSFCQY","141011110912438374665425","1995","Lampung - Kota Bandar Lampung","Perempuan","Keluarga"
"Lampung-unila-januari-2014","LVILJS","141011112618475253942189","1995","Lampung - Kota Bandar Lampung","Laki","Keluarga"
"Lampung-unila-januari-2014","AMSUJT","141011114511816594226378","1995","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","GHIIWL","141011120259729526501846","1995","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","HDCXUC","141011121933981264855944","1995","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","EOSWCR","141011123430886807135957","1995","Lampung - Kota Bandar Lampung","Perempuan","Rumah (Keluarga)"
"Lampung-unila-januari-2014","CKKJRZ","141011130312535094903315","1996","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","OIBRKW","141011131734441781443869","1995","Lampung - Kota Bandar Lampung","Perempuan","Suami"
"Lampung-unila-januari-2014","WDUOIW","141011133615212530147610","1995","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","SESMAM","141011134857580262147681","1995","Lampung - Kota Bandar Lampung","Perempuan","Dirumah / Keluarga"
"Lampung-unila-januari-2014","JSPMIT","141027173235883594118616","1993","Lampung - Kota Bandar Lampung","Laki","Orangtua"
"Lampung-unila-januari-2014","NALWBA","141027175014519651771429","1993","Lampung - Kabupaten Tulang Bawang","Laki","Orangtua"
"Lampung-unila-januari-2014","FORUQB","141027180707429516603517","1993","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","HMBSHZ","141027181610973054627141","1991","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","XURLMO","141027183817943047240282","1991","Lampung - Kota Bandar Lampung","Laki","Ayah"
"Lampung-unila-januari-2014","EKLPBU","141027191630359107701154","1993","Lampung - Kota Metro","Laki","Orangtua"
"Lampung-unila-januari-2014","NLMVVG","141027192643911730671812","1994","Lampung - Kabupaten Lampung Barat","Laki","Orangtua"
"Lampung-unila-januari-2014","IGVSHH","141027193558645507985026","1992","DKI Jakarta - Kota Administrasi Jakarta Selatan","Laki","Orangtua"
"Lampung-unila-januari-2014","IYNTTE","141027195244436151178693","1994","Lampung - Kabupaten Tanggamus","Laki","Orangtua"
"Lampung-unila-januari-2014","AWLIAH","141027202139571566355227","1993","Lampung - Kota Bandar Lampung","Laki","Orangtua"
"Lampung-unila-januari-2014","BEOISF","141101172855639350980519","1993","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","DZCYSS","141101174314393555651837","1992","Sumatera Utara - Kabupaten Tapanuli Utara","Perempuan","Orangtua"
"Lampung-unila-januari-2014","ECFWSM","141101175208649422110430","1992","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","CTDXXW","141101180924903752919704","1992","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","BDSKQC","141101184054876007084314","1991","Lampung - Kota Bandar Lampung","Laki","Orangtua"
"Lampung-unila-januari-2014","OLFQZB","141101190822931303579545","1992","Lampung - Kabupaten Tanggamus","Laki","Orangtua"
"Lampung-unila-januari-2014","IASMGK","141101193412906514722433","1992","Lampung - Kota Bandar Lampung","Laki","Ayah, Ibu"
"Lampung-unila-januari-2014","ZQQAQY","141101195250594839316233","1992","Lampung - Way Jepara","Perempuan","Nenek, orangtua"
"Lampung-unila-januari-2014","VQEMPX","141101200336804809701767","1990","Lampung - Kota Bandar Lampung","Laki","Orangtua"
"Lampung-unila-januari-2014","FJJMKH","141101202253485478238807","1992","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","MUILUC","141102194039671065842778","1994","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","ZKOQBQ","141102200128601017648912","1994","Lampung - Kota Bandar Lampung","Laki","Orangtua"
"Lampung-unila-januari-2014","IQMYDF","141102201813490223349863","1994","Lampung - Kecamatan Natar","Perempuan","Orangtua"
"Lampung-unila-januari-2014","NJDMHY","141102203236810277983312","1994","Lampung - Kabupaten Lampung Selatan","Laki","Orangtua"
"Lampung-unila-januari-2014","RRTDVR","141102205639184409981872","1994","Lampung - Kota Bandar Lampung","Perempuan","Parents"
"Lampung-unila-januari-2014","GEEESM","141102210746570072547113","1994","Lampung - Kota Kota Bumi","Laki","Orangtua"
"Lampung-unila-januari-2014","IYZRYB","141102212728283309985650","1994","Lampung - Kabupaten Pringsewu","Perempuan","Orangtua"
"Lampung-unila-januari-2014","IFYWQY","141102214210676246304436","1995","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","MHWDRI","141102214831836899819317","1995","Lampung - Kabupaten Pesawaran","Perempuan","Sendiri/ Ngekost"
"Lampung-unila-januari-2014","XMOZZV","141102220433632509568053","1994","Sumatera Selatan - Kota Palembang","Perempuan","Orangtua"
"Lampung-unila-januari-2014","OXFVYK","141102222450480668190214","1995","Gorontalo - Kabupaten Gorontalo","Perempuan","Ayah dan Ibu"
"Lampung-unila-januari-2014","YKFIJB","141102224229616503479470","1994","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","EEBSVX","141102225625548548730043","1994","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","YJEHOS","141102231134346215360937","1994","DKI Jakarta - Kota Administrasi Jakarta Barat","Perempuan","Orangtua"
"Lampung-unila-januari-2014","UQMIBG","141102232502945901974429","1987","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Lampung-unila-januari-2014","GDSGSC","141102234534402875202474","1994","Lampung - Kota Bandar Lampung","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","IKKKRA","150406134353151949983090","1994","Jawa Timur - Lamongan","Laki","Orang tua, Keluarga"
"Yogyakarta-UNY-oktober-2014","RLQHZP","150406141645854759745159","1996","Jawa Timur - Kabupaten Trenggalek","Perempuan","Orang tua"
"Yogyakarta-UNY-oktober-2014","NISCSP","150406145213478704240731","1996","Daerah Istimewa Yogyakarta - Kabupaten Sleman","Perempuan","keluarga"
"Yogyakarta-UNY-oktober-2014","OYLTSE","150406211717654777889232","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Perempuan","orang tua"
"Yogyakarta-UNY-oktober-2014","EERWKX","150407080718711031199665","1996","Jawa Timur - Kabupaten Bojonegoro","Perempuan","orang tua"
"Yogyakarta-UNY-oktober-2014","SKIOUU","150407083814811122025455","1995","Daerah Istimewa Yogyakarta - Kabupaten Gunung Kidul","Perempuan","orang tua"
"Yogyakarta-UNY-oktober-2014","UKORNV","150407085922643484947317","1996","Daerah Istimewa Yogyakarta - Kota Yogyakarta","Perempuan","bapak, ibu, saudara"
"Yogyakarta-UNY-oktober-2014","WDPEMB","150407100239358995822863","1996","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Perempuan","tiyang sepuh"
"Yogyakarta-UNY-oktober-2014","VALRMT","150412133249608219686895","1996","Jawa Timur - Kabupaten Ponorogo","Laki","bapak"
"Yogyakarta-UNY-oktober-2014","HMKWVL","150412175556402830479154","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Laki","ayah dan ibu"
"Yogyakarta-UNY-oktober-2014","GOKDTI","150412182629600463696056","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Laki","Orangtua"
"Yogyakarta-UNY-oktober-2014","ADRRSG","150412185335920370833993","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","QZIQZC","150412193913681780000868","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","QVSPZS","150412231933259192221425","1996","Jawa Timur - Kota Malang","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","VGGKTU","150412234255501289279665","1995","Jawa Tengah - Kabupaten Tegal","Laki","Ibu dan kakek"
"Yogyakarta-UNY-oktober-2014","GMAXRS","150413000625358981602964","1993","Daerah Istimewa Yogyakarta - Kabupaten Sleman","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","INUYJK","150414104006959063916885","1997","Jawa Tengah - Kabupaten Magelang","Perempuan","Keluarga"
"Yogyakarta-UNY-oktober-2014","MTENQV","150414105755786376279824","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Perempuan","Tiyang sepuh"
"Yogyakarta-UNY-oktober-2014","NXYPBQ","150414114250105150883179","1995","Jawa Tengah - Kabupaten Klaten","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","ZZKTCZ","150414120034579706444264","1996","DKI Jakarta - Kota Administrasi Jakarta Barat","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","YTDBDU","150414121655777182869705","1996","Jawa Tengah - Kabupaten Pati","Perempuan","Kedua orangtua"
"Yogyakarta-UNY-oktober-2014","JDDXUO","150414152451177069559926","1996","Jawa Timur - Kabupaten Mojokerto","Laki","Orangtua"
"Yogyakarta-UNY-oktober-2014","UHDAQT","150414154224269452772708","1993","Daerah Istimewa Yogyakarta - Kota Yogyakarta","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","DZEDBE","150414155903399322742363","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Laki","Orangtua, saudara"
"Yogyakarta-UNY-oktober-2014","ZKWTSG","150414210346567010992858","1996","Jawa Timur - Kabupaten Magetan","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","XOWFPW","150414215646985221557225","1996","Jawa Timur - Kabupaten Tulungagung","Perempuan","Orangtua"
"Yogyakarta-UNY-oktober-2014","PMOEHJ","150415143237520844939536","1995","Jawa Tengah - Kabupaten Temanggung","Perempuan","Ibu, adik, nenek"
"Yogyakarta-UNY-oktober-2014","GPZTZJ","150416080732952424377947","1996","Daerah Istimewa Yogyakarta - Kota Yogyakarta","Perempuan","Asrama"
"Yogyakarta-UNY-oktober-2014","GBOHVG","150422133746912291422811","1995","Jawa Tengah - Kabupaten Klaten","Perempuan","Ayah, ibu, adik"
"Kupang-Effata-September-2014","QBLACZ","150105103437939336515170","1995","Nusa Tenggara Timur - Kota Kupang","Perempuan","Orang tua"
"Kupang-Effata-September-2014","BNIIYW","150105105113866481736580","1994","Nusa Tenggara Timur - Malaka, Belu","Perempuan","orang tua"
"Kupang-Effata-September-2014","VLQVAV","150105111329321868268679","1994","Nusa Tenggara Timur - Kabupaten Kupang","Perempuan","Orang tua"
"Kupang-Effata-September-2014","AZVAIS","150105112731579267590026","1994","Nusa Tenggara Timur - Atambua","Laki","Orang tua"
"Kupang-Effata-September-2014","OUENNT","150106152852431465127365","1993","Nusa Tenggara Timur - Kota Kupang","Perempuan","Orang tua"
"Kupang-Effata-September-2014","KUBWSI","150106155133864396892813","1996","Nusa Tenggara Timur - Kabupaten Sabu Raijua","Laki","Orang tua"
"Kupang-Effata-September-2014","SCBUPR","150106160328100047109229","1993","Nusa Tenggara Timur - Kota Kupang","Perempuan","Orang Tua"
"Kupang-Effata-September-2014","BECHNX","150106162345478259029658","1995","Nusa Tenggara Timur","Perempuan","Orang tua"
"Kupang-Effata-September-2014","KXREOV","150108150912910819869068","1992","Nusa Tenggara Timur - Kota Kupang","Laki","Orang Tua"
"Kupang-Effata-September-2014","IMQYOH","150108151823510005809785","1996","Nusa Tenggara Timur - Kabupaten Malaka","Perempuan","Orang Tua"
"Kupang-Effata-September-2014","SIHTYQ","150305111717868520291707","1996","Nusa Tenggara Timur - Kabupaten Manggarai Barat","Laki","Orang tua"
"Kupang-Effata-September-2014","TUCRBN","150326081643941796313318","1996","Nusa Tenggara Timur - Flores","Laki","Orang tua"
"Kupang-Effata-September-2014","XUEONG","150327140902507780784973","1993","Nusa Tenggara Timur - Kota Kupang","Perempuan","Orang tua"
"Kupang-Effata-September-2014","EFKQMV","150401131305217571320477","1996","Nusa Tenggara Timur - Kota Kupang","Perempuan","Orang Tua"
"Kupang-Effata-September-2014","ZRJESV","150401133829453452279278","1997","Nusa Tenggara Timur - Kabupaten Sabu Raijua","Perempuan","Orang tua"
"Kupang-Effata-September-2014","PKYZPA","150418091800280687743704","1994","Nusa Tenggara Timur - Kabupaten Flores Timur","Laki","Orangtua"
"Kupang-Effata-September-2014","ROJJZF","150418102316456902066105","1995","Nusa Tenggara Timur - Kota Kupang","Laki","Orangtua"
"Kupang-Effata-September-2014","QMWFRN","150418105715621825753710","1994","Nusa Tenggara Timur - Kota Kupang","Laki","Ayah dan ibu"
"Kupang-Effata-September-2014","GBYGSU","150418112225110880279447","1993","Nusa Tenggara Timur - Kota Kupang","Perempuan","Orangtua"
"Kupang-Effata-September-2014","ZXSGOS","150418120640331056103156","1995","Nusa Tenggara Timur - Kabupaten Lembata","Perempuan","Orangtua"
"Kupang-Effata-September-2014","NPBGVR","150418122005851061569851","1996","Nusa Tenggara Timur - Kabupaten Timor Tengah Selatan","Perempuan","Orangtua"
"Kupang-Effata-September-2014","HKQLYS","150418124021348777727596","1993","Nusa Tenggara Timur - Kota Kupang","Laki","Orangtua"
"Kupang-Effata-September-2014","AQPGJM","150419163256292623907839","1995","Nusa Tenggara Timur - Kabupaten Sabu Raijua","Perempuan","Kakak kandung"
"Kupang-Effata-September-2014","SWIKYB","150419165241796445199427","1996","Nusa Tenggara Timur - Kabupaten Rote Ndao","Laki","Orangtua"
"Kupang-Effata-September-2014","NHVYQW","150419170403904560149786","1995","Nusa Tenggara Timur - Kabupaten Sabu Raijua","Perempuan","Orangtua"
"Kupang-Effata-September-2014","RFDMKC","150419173258820885031995","1996","Nusa Tenggara Timur - Kota Kupang","Laki","Orangtua"
"Kupang-Effata-September-2014","XLJJIA","150419174737668115575052","1995","Nusa Tenggara Timur","Laki","Orangtua"
"Kupang-Effata-September-2014","MQAZOB","150419181055311783889075","1995","Nusa Tenggara Timur - Kota Kupang","Laki","Wali"
"Kupang-Effata-September-2014","ZKDNCS","150419182221292009272100","1995","Nusa Tenggara Timur - Kota Kupang","Perempuan","Orangtua"
"Kupang-Effata-September-2014","DARQDF","150419183741327174715790","1993","Nusa Tenggara Timur - Kabupaten Malaka","Perempuan","Bapak, Mama"
"Kupang-Effata-September-2014","QZWAPL","150419185916450072120502","1995","Nusa Tenggara Timur - Atambua","Laki","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","RQOPFD","150505112207752790778362","1996","Jawa Timur - Kabupaten Tuban","Laki","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","CLQKAP","150505114730555202635144","1995","Daerah Istimewa Yogyakarta - Kabupaten Sleman","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","XUBKXA","150506173444227452165679","1995","Jawa Tengah - Kabupaten Kebumen","Laki","Ayah, ibu"
"Yogyakarta-UINSUKA-Oktober-2014","HLTAHJ","150507074457523563848714","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","YKDHWS","150507145629304598021460","1996","- Yogyakarta, Surabaya","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","FRHLNG","150507154918330808649677","1995","Sumatera Selatan - Kabupaten Musi Rawas","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","BCDAYW","150507164806279329003672","1995","Jawa Tengah - Kabupaten Magelang","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","MZAIRA","150510130740981544211366","1996","Lampung - Kabupaten Pesawaran","Laki","Wali, Paman"
"Yogyakarta-UINSUKA-Oktober-2014","VUHHGW","150510132649277560618659","1996","Sulawesi Barat - Kabupaten Polewali Mandar","Laki","Orangtua, keluarga"
"Yogyakarta-UINSUKA-Oktober-2014","IYVJWO","150510134127333704773243","1995","Banten - Kabupaten Serang","Laki","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","UTETFU","150510135851137252553086","1996","Daerah Istimewa Yogyakarta - Kota Yogyakarta","Laki","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","VAAAVH","150510181813582966171856","1996","Jawa Barat - Kabupaten Karawang","Laki","Bapak, Ibu"
"Yogyakarta-UINSUKA-Oktober-2014","MJGKUZ","150510194723809561069914","1996","Jawa Tengah - Kabupaten Cilacap","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","ZFZNZZ","150510201020145024124206","1996","Kepulauan Bangka Belitung - Kabupaten Belitung","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","TYNWXL","150510204208268114769924","1996","Jawa Tengah - Kabupaten Sragen","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","SWLBNJ","150510205801859511030324","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","BJLVXY","150510211045222749523632","1995","Daerah Istimewa Yogyakarta - Kabupaten Sleman","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","PYLALB","150510212809454781871661","1998","Jawa Tengah - Kabupaten Jepara","Perempuan","Orangtua saya"
"Yogyakarta-UINSUKA-Oktober-2014","BFREAP","150510214423647343623916","1996","Jawa Tengah - Kabupaten Kebumen","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","APCMGO","150512073532155532178422","1997","Jawa Tengah - Kabupaten Tegal","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","PZHFDY","150512075947928141948719","1996","Daerah Istimewa Yogyakarta - Kabupaten Sleman","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","ZUWAIS","150512081318298012709244","1995","Jawa Tengah - Kabupaten Temanggung","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","XCSIXI","150512090239347865226678","1997","Sumatera Utara - Kota Medan","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","OOVPZC","150512100238868638315609","1996","Kalimantan Tengah - Kabupaten Kotawaringin Timur","Perempuan","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","GOWZBP","150512104728909519579400","1996","Jawa Tengah - Kabupaten Magelang","Laki","orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","GYROZG","150512112357514066860312","1996","Jawa Timur - Kabupaten Pacitan","Laki","Orangtua"
"Yogyakarta-UINSUKA-Oktober-2014","KCBYKL","150512114535298142337891","1995","Daerah Istimewa Yogyakarta - Kota Yogyakarta","Laki","orang tua"
"Yogyakarta-UINSUKA-Oktober-2014","GAKLXB","150512120954641032967808","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Perempuan","Orang Tua"
"Yogyakarta-UINSUKA-Oktober-2014","QUIVQY","150512123134851283607305","1995","Daerah Istimewa Yogyakarta - Kabupaten Bantul","Perempuan","Orang Tua"
"Yogyakarta-UINSUKA-Oktober-2014","UMOJTS","150512124716229651960544","1996","Jawa Timur - Kabupaten Ngawi","Perempuan","Orang Tua"
"Yogyakarta-UINSUKA-Oktober-2014","VHQYOU","150512131916506714263651","1995","Daerah Istimewa Yogyakarta - Kabupaten Sleman","Perempuan","Orang Tua"
"Yogyakarta-UINSUKA-Oktober-2014","DKPJYP","150512143121947961839287","1995","Jawa Tengah - Kabupaten Banyumas","Perempuan","Orang Tua"
"Surabaya-UNESA-Oktober-2014","HOGQOJ","150518132942156077676871","1994","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","LWRUWA","150519085549855014702956","1994","Jawa Timur - Kabupaten Jombang","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","IWLMNX","150519091551469361302489","1994","Jawa Timur - Kabupaten Tuban","Perempuan","Keluarga"
"Surabaya-UNESA-Oktober-2014","SYUQOI","150519094354235310799209","1993","Jawa Timur - Kota Blitar","Perempuan","Ibu, bapak"
"Surabaya-UNESA-Oktober-2014","SZIVDA","150520132119940857778209","1994","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","NRAETB","150520143156565891163050","1995","Jawa Timur - Kota Surabaya","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","JZEFLR","150520183941476333187240","1992","Jawa Timur - Kota Malang","Perempuan","Ibu, Ayah, adik"
"Surabaya-UNESA-Oktober-2014","BTUMXS","150520190059203981758467","1995","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","GSKASE","150520191608150089213577","1994","Jawa Timur - Kota Blitar","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","TPNDZS","150520192837145740545168","1994","Jawa Timur - Kabupaten Ponorogo","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","LEGKRG","150520195201346908015431","1994","Jawa Timur - Kabupaten Bojonegoro","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","RREPQM","150520201304494374391855","1994","Jawa Timur - Kabupaten Sampang","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","NANVPZ","150520203357650055918096","1994","Jawa Timur - Kabupaten Pamekasan","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","HBFZVU","150520210215495393990864","1994","Jawa Timur - Kota Surabaya","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","ZRBFLG","150521065901400916351284","1995","Jawa Timur - Kota Surabaya","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","ZBXAZH","150521072623165369645180","1995","Jawa Timur - Kota Pasuruan","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","RPTPRL","150521074636922197596867","1994","Jawa Timur - Kabupaten Pamekasan","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","WEUNBE","150521080023206419496703","1993","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","EORYKP","150521080933117935206647","1995","Lampung - Kabupaten Lampung Timur","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","UHVLMF","150521082402784035131287","1993","Jawa Timur - Kabupaten Malang","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","ISGOTR","150521083933954554193559","1994","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","GNCASV","150521211421545597951858","1994","Jawa Timur - Kabupaten Lamongan","Perempuan","Orang tua "
"Surabaya-UNESA-Oktober-2014","IOPCGS","150521212902688089980556","1994","Jawa Timur - Kota Blitar","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","OAMUDD","150521214743672869876026","1994","Jawa Timur - Kabupaten Sidoarjo","Perempuan","Ibu, Ayah"
"Surabaya-UNESA-Oktober-2014","NOMOGJ","150525204913452939691114","1994","Jawa Timur - Kabupaten Bojonegoro","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","DBLRAW","150525212456166602395567","1996","Jawa Timur - Kabupaten Nganjuk","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","THWYBB","150525214505925996776203","1994","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
